1521	-0.509	-0.058	-1.039	-0.466	-0.349
1522	-0.505	-0.047	-1.034	-0.497	-0.453
1523	-0.492	-0.033	-0.994	-0.523	-0.533
1524	-0.486	-0.043	-0.975	-0.524	-0.567
1525	-0.489	-0.053	-0.982	-0.492	-0.554
1526	-0.494	-0.032	-1.009	-0.456	-0.534
1527	-0.498	-0.011	-1.044	-0.448	-0.54
1528	-0.497	-0.008	-1.054	-0.449	-0.545
1529	-0.48	-0.005	-1.018	-0.426	-0.507
1530	-0.445	0.002	-0.947	-0.369	-0.428
1531	-0.423	0.018	-0.889	-0.314	-0.362
1532	-0.409	0.058	-0.847	-0.299	-0.322
1533	-0.381	0.106	-0.812	-0.318	-0.298
1534	-0.351	0.136	-0.791	-0.31	-0.276
1535	-0.336	0.134	-0.778	-0.263	-0.236
1536	-0.33	0.116	-0.763	-0.204	-0.174
1537	-0.319	0.119	-0.751	-0.142	-0.104
1538	-0.331	0.137	-0.765	-0.105	-0.067
1539	-0.356	0.139	-0.807	-0.11	-0.065
1540	-0.378	0.1	-0.863	-0.172	-0.109
1541	-0.404	0.047	-0.905	-0.283	-0.209
1542	-0.414	0.03	-0.899	-0.405	-0.303
1543	-0.391	0.068	-0.847	-0.467	-0.313
1544	-0.374	0.118	-0.804	-0.448	-0.27
1545	-0.388	0.129	-0.804	-0.396	-0.235
1546	-0.412	0.084	-0.835	-0.351	-0.204
1547	-0.446	-0.003	-0.881	-0.333	-0.185
1548	-0.468	-0.061	-0.918	-0.335	-0.169
1549	-0.462	-0.065	-0.917	-0.328	-0.121
1550	-0.449	-0.04	-0.903	-0.309	-0.046
1551	-0.446	-0.015	-0.924	-0.299	0.012
1552	-0.443	0.006	-0.96	-0.306	0.035
1553	-0.44	0.03	-0.984	-0.325	0.016
1554	-0.44	0.053	-0.977	-0.342	-0.035
1555	-0.434	0.073	-0.942	-0.35	-0.085
1556	-0.423	0.079	-0.891	-0.341	-0.126
1557	-0.405	0.082	-0.852	-0.324	-0.158
1558	-0.375	0.099	-0.829	-0.33	-0.203
1559	-0.332	0.148	-0.795	-0.355	-0.251
1560	-0.305	0.2	-0.753	-0.349	-0.252
1561	-0.301	0.225	-0.738	-0.286	-0.188
1562	-0.313	0.227	-0.757	-0.212	-0.092
1563	-0.322	0.205	-0.773	-0.16	-0.014
1564	-0.317	0.181	-0.777	-0.134	0.027
1565	-0.313	0.159	-0.78	-0.14	0.02
1566	-0.336	0.11	-0.805	-0.162	-0.013
1567	-0.381	0.048	-0.857	-0.18	-0.025
1568	-0.442	-0.003	-0.925	-0.217	-0.045
1569	-0.506	-0.034	-0.989	-0.295	-0.126
1570	-0.55	-0.053	-1.03	-0.364	-0.234
1571	-0.575	-0.068	-1.061	-0.412	-0.362
1572	-0.576	-0.072	-1.088	-0.432	-0.479
1573	-0.541	-0.05	-1.091	-0.411	-0.503
1574	-0.489	-0.019	-1.065	-0.379	-0.422
1575	-0.461	-0.014	-1.039	-0.367	-0.327
1576	-0.476	-0.048	-1.017	-0.397	-0.273
1577	-0.526	-0.12	-1.003	-0.468	-0.274
1578	-0.581	-0.19	-1.008	-0.565	-0.346
1579	-0.597	-0.195	-1.03	-0.639	-0.419
1580	-0.559	-0.121	-1.038	-0.645	-0.417
1581	-0.491	-0.028	-1.015	-0.557	-0.338
1582	-0.433	0.033	-0.99	-0.443	-0.259
1583	-0.407	0.051	-0.979	-0.373	-0.21
1584	-0.421	0.027	-0.991	-0.355	-0.193
1585	-0.462	-0.031	-1.038	-0.376	-0.208
1586	-0.496	-0.078	-1.088	-0.408	-0.207
1587	-0.509	-0.092	-1.089	-0.441	-0.189
1588	-0.516	-0.096	-1.068	-0.489	-0.203
1589	-0.521	-0.088	-1.063	-0.545	-0.254
1590	-0.524	-0.055	-1.053	-0.594	-0.316
1591	-0.528	-0.026	-1.042	-0.609	-0.353
1592	-0.522	-0.016	-1.035	-0.567	-0.333
1593	-0.507	-0.011	-1.024	-0.522	-0.301
1594	-0.499	-0.006	-1.024	-0.512	-0.308
1595	-0.503	0.002	-1.041	-0.515	-0.335
1596	-0.509	0.015	-1.053	-0.52	-0.343
1597	-0.527	0.01	-1.056	-0.52	-0.321
1598	-0.574	-0.058	-1.072	-0.515	-0.302
1599	-0.641	-0.159	-1.126	-0.556	-0.379
1600	-0.709	-0.245	-1.201	-0.655	-0.525
1601	-0.754	-0.284	-1.25	-0.732	-0.616
1602	-0.761	-0.272	-1.261	-0.762	-0.633
1603	-0.753	-0.255	-1.263	-0.758	-0.598
1604	-0.748	-0.263	-1.263	-0.737	-0.549
1605	-0.75	-0.279	-1.273	-0.729	-0.547
1606	-0.76	-0.294	-1.3	-0.741	-0.577
1607	-0.755	-0.311	-1.303	-0.741	-0.578
1608	-0.718	-0.307	-1.26	-0.707	-0.544
1609	-0.678	-0.284	-1.203	-0.665	-0.511
1610	-0.663	-0.267	-1.165	-0.643	-0.495
1611	-0.668	-0.246	-1.149	-0.629	-0.484
1612	-0.695	-0.232	-1.163	-0.624	-0.478
1613	-0.724	-0.241	-1.192	-0.646	-0.499
1614	-0.717	-0.241	-1.19	-0.65	-0.489
1615	-0.688	-0.218	-1.153	-0.62	-0.434
1616	-0.664	-0.183	-1.124	-0.59	-0.39
1617	-0.65	-0.15	-1.126	-0.555	-0.358
1618	-0.638	-0.125	-1.137	-0.52	-0.324
1619	-0.637	-0.131	-1.15	-0.51	-0.301
1620	-0.632	-0.155	-1.152	-0.516	-0.271
1621	-0.61	-0.178	-1.126	-0.542	-0.245
1622	-0.584	-0.187	-1.099	-0.591	-0.269
1623	-0.56	-0.16	-1.074	-0.615	-0.3
1624	-0.535	-0.106	-1.04	-0.6	-0.314
1625	-0.525	-0.055	-1.027	-0.569	-0.323
1626	-0.537	-0.037	-1.038	-0.528	-0.298
1627	-0.544	-0.04	-1.043	-0.493	-0.256
1628	-0.546	-0.059	-1.057	-0.489	-0.267
1629	-0.549	-0.079	-1.071	-0.538	-0.339
1630	-0.559	-0.093	-1.071	-0.638	-0.45
1631	-0.57	-0.097	-1.063	-0.735	-0.561
1632	-0.572	-0.093	-1.03	-0.787	-0.616
1633	-0.555	-0.087	-0.973	-0.765	-0.595
1634	-0.514	-0.057	-0.923	-0.66	-0.513
1635	-0.47	-0.019	-0.89	-0.536	-0.415
1636	-0.455	-0.004	-0.889	-0.471	-0.351
1637	-0.476	-0.005	-0.924	-0.444	-0.288
1638	-0.515	-0.01	-0.973	-0.431	-0.212
1639	-0.573	-0.048	-1.042	-0.498	-0.252
1640	-0.629	-0.107	-1.123	-0.601	-0.368
1641	-0.663	-0.152	-1.18	-0.683	-0.448
1642	-0.679	-0.171	-1.205	-0.764	-0.512
1643	-0.677	-0.171	-1.208	-0.804	-0.523
1644	-0.668	-0.163	-1.208	-0.775	-0.461
1645	-0.668	-0.156	-1.213	-0.734	-0.43
1646	-0.678	-0.163	-1.223	-0.696	-0.432
1647	-0.686	-0.175	-1.227	-0.638	-0.401
1648	-0.677	-0.154	-1.2	-0.582	-0.365
1649	-0.641	-0.106	-1.15	-0.534	-0.334
1650	-0.593	-0.071	-1.095	-0.504	-0.327
1651	-0.536	-0.04	-1.032	-0.499	-0.367
1652	-0.467	-0.003	-0.965	-0.488	-0.389
1653	-0.409	0.022	-0.916	-0.467	-0.365
1654	-0.381	0.043	-0.877	-0.448	-0.332
1655	-0.372	0.055	-0.848	-0.412	-0.271
1656	-0.356	0.056	-0.828	-0.35	-0.186
1657	-0.339	0.069	-0.808	-0.29	-0.121
1658	-0.332	0.099	-0.794	-0.249	-0.073
1659	-0.339	0.117	-0.798	-0.228	-0.039
1660	-0.375	0.1	-0.835	-0.256	-0.074
1661	-0.44	0.052	-0.902	-0.32	-0.171
1662	-0.484	0.002	-0.973	-0.352	-0.234
1663	-0.496	-0.018	-1.019	-0.343	-0.246
1664	-0.529	-0.024	-1.045	-0.346	-0.248
1665	-0.576	-0.046	-1.054	-0.384	-0.267
1666	-0.605	-0.081	-1.053	-0.45	-0.324
1667	-0.625	-0.113	-1.063	-0.538	-0.427
1668	-0.628	-0.118	-1.086	-0.594	-0.477
1669	-0.593	-0.097	-1.111	-0.577	-0.425
1670	-0.559	-0.086	-1.132	-0.534	-0.34
1671	-0.578	-0.12	-1.16	-0.519	-0.27
1672	-0.638	-0.186	-1.2	-0.54	-0.25
1673	-0.702	-0.251	-1.232	-0.585	-0.289
1674	-0.755	-0.298	-1.252	-0.653	-0.357
1675	-0.776	-0.314	-1.257	-0.707	-0.406
1676	-0.763	-0.302	-1.255	-0.714	-0.41
1677	-0.743	-0.267	-1.235	-0.707	-0.377
1678	-0.745	-0.229	-1.209	-0.723	-0.391
1679	-0.753	-0.206	-1.195	-0.761	-0.485
1680	-0.73	-0.199	-1.174	-0.784	-0.559
1681	-0.695	-0.198	-1.158	-0.773	-0.567
1682	-0.66	-0.175	-1.15	-0.712	-0.51
1683	-0.625	-0.141	-1.137	-0.634	-0.423
1684	-0.596	-0.115	-1.108	-0.586	-0.392
1685	-0.591	-0.122	-1.085	-0.575	-0.473
1686	-0.594	-0.157	-1.07	-0.578	-0.574
1687	-0.585	-0.177	-1.046	-0.556	-0.608
1688	-0.58	-0.147	-1.032	-0.521	-0.609
1689	-0.58	-0.103	-1.055	-0.495	-0.595
1690	-0.579	-0.081	-1.112	-0.476	-0.562
1691	-0.578	-0.077	-1.158	-0.462	-0.527
1692	-0.582	-0.096	-1.166	-0.45	-0.488
1693	-0.582	-0.124	-1.134	-0.439	-0.458
1694	-0.593	-0.149	-1.099	-0.462	-0.505
1695	-0.634	-0.176	-1.116	-0.529	-0.592
1696	-0.692	-0.2	-1.181	-0.611	-0.656
1697	-0.736	-0.217	-1.243	-0.692	-0.692
1698	-0.754	-0.226	-1.265	-0.738	-0.661
1699	-0.757	-0.238	-1.253	-0.733	-0.572
1700	-0.74	-0.247	-1.231	-0.714	-0.492
1701	-0.695	-0.233	-1.209	-0.693	-0.415
1702	-0.648	-0.205	-1.184	-0.67	-0.343
1703	-0.613	-0.184	-1.158	-0.677	-0.33
1704	-0.588	-0.171	-1.133	-0.683	-0.33
1705	-0.588	-0.16	-1.108	-0.663	-0.317
1706	-0.613	-0.15	-1.098	-0.648	-0.314
1707	-0.631	-0.138	-1.105	-0.635	-0.306
1708	-0.634	-0.132	-1.118	-0.627	-0.304
1709	-0.64	-0.135	-1.14	-0.64	-0.333
1710	-0.634	-0.14	-1.166	-0.639	-0.346
1711	-0.616	-0.142	-1.171	-0.615	-0.336
1712	-0.604	-0.12	-1.142	-0.599	-0.343
1713	-0.592	-0.095	-1.098	-0.566	-0.337
1714	-0.574	-0.092	-1.047	-0.532	-0.341
1715	-0.56	-0.088	-0.999	-0.541	-0.387
1716	-0.547	-0.088	-0.973	-0.562	-0.436
1717	-0.529	-0.103	-0.955	-0.578	-0.476
1718	-0.519	-0.108	-0.944	-0.592	-0.497
1719	-0.509	-0.088	-0.936	-0.561	-0.445
1720	-0.497	-0.082	-0.93	-0.533	-0.387
1721	-0.498	-0.077	-0.956	-0.554	-0.39
1722	-0.504	-0.055	-1.007	-0.57	-0.386
1723	-0.518	-0.058	-1.061	-0.563	-0.378
1724	-0.54	-0.085	-1.1	-0.53	-0.377
1725	-0.562	-0.107	-1.125	-0.465	-0.364
1726	-0.581	-0.126	-1.135	-0.424	-0.389
1727	-0.593	-0.139	-1.164	-0.445	-0.454
1728	-0.591	-0.134	-1.203	-0.48	-0.482
1729	-0.59	-0.143	-1.206	-0.516	-0.47
1730	-0.581	-0.158	-1.17	-0.552	-0.451
1731	-0.55	-0.134	-1.098	-0.563	-0.425
1732	-0.509	-0.074	-1.012	-0.572	-0.422
1733	-0.465	-0.002	-0.96	-0.587	-0.416
1734	-0.418	0.055	-0.945	-0.587	-0.378
1735	-0.388	0.077	-0.954	-0.574	-0.349
1736	-0.378	0.08	-0.975	-0.543	-0.318
1737	-0.381	0.067	-0.982	-0.5	-0.295
1738	-0.407	0.032	-0.956	-0.458	-0.303
1739	-0.442	-0.012	-0.915	-0.442	-0.343
1740	-0.467	-0.036	-0.888	-0.461	-0.41
1741	-0.47	-0.021	-0.893	-0.492	-0.462
1742	-0.455	0.024	-0.926	-0.523	-0.47
1743	-0.431	0.068	-0.956	-0.545	-0.433
1744	-0.414	0.09	-0.969	-0.533	-0.372
1745	-0.406	0.103	-0.961	-0.481	-0.296
1746	-0.405	0.113	-0.93	-0.434	-0.249
1747	-0.411	0.114	-0.901	-0.416	-0.257
1748	-0.414	0.092	-0.886	-0.41	-0.293
1749	-0.411	0.054	-0.866	-0.415	-0.337
1750	-0.421	0.015	-0.853	-0.443	-0.385
1751	-0.443	0.006	-0.869	-0.466	-0.419
1752	-0.455	0.032	-0.889	-0.469	-0.414
1753	-0.455	0.057	-0.892	-0.483	-0.395
1754	-0.429	0.095	-0.877	-0.479	-0.345
1755	-0.374	0.153	-0.84	-0.407	-0.229
1756	-0.318	0.197	-0.779	-0.325	-0.131
1757	-0.28	0.203	-0.729	-0.277	-0.115
1758	-0.249	0.203	-0.691	-0.228	-0.127
1759	-0.233	0.197	-0.661	-0.178	-0.136
1760	-0.244	0.176	-0.661	-0.15	-0.134
1761	-0.28	0.154	-0.712	-0.148	-0.125
1762	-0.322	0.126	-0.786	-0.178	-0.154
1763	-0.359	0.096	-0.842	-0.245	-0.216
1764	-0.39	0.077	-0.88	-0.296	-0.222
1765	-0.403	0.078	-0.894	-0.29	-0.16
1766	-0.417	0.055	-0.908	-0.278	-0.102
1767	-0.44	0.002	-0.936	-0.311	-0.099
1768	-0.456	-0.043	-0.958	-0.377	-0.173
1769	-0.458	-0.043	-0.95	-0.439	-0.275
1770	-0.446	0.013	-0.91	-0.478	-0.345
1771	-0.409	0.086	-0.854	-0.474	-0.375
1772	-0.36	0.142	-0.806	-0.432	-0.377
1773	-0.323	0.156	-0.782	-0.368	-0.364
1774	-0.303	0.142	-0.775	-0.309	-0.359
1775	-0.293	0.139	-0.762	-0.264	-0.355
1776	-0.28	0.169	-0.736	-0.226	-0.332
1777	-0.263	0.21	-0.72	-0.203	-0.299
1778	-0.259	0.23	-0.74	-0.191	-0.248
1779	-0.291	0.199	-0.798	-0.184	-0.205
1780	-0.361	0.117	-0.872	-0.221	-0.236
1781	-0.442	0.037	-0.928	-0.319	-0.342
1782	-0.498	-0.015	-0.949	-0.403	-0.452
1783	-0.534	-0.047	-0.979	-0.432	-0.521
1784	-0.555	-0.06	-1.028	-0.426	-0.544
1785	-0.571	-0.065	-1.083	-0.414	-0.561
1786	-0.575	-0.068	-1.133	-0.412	-0.584
1787	-0.569	-0.069	-1.142	-0.44	-0.613
1788	-0.561	-0.07	-1.115	-0.486	-0.646
1789	-0.547	-0.069	-1.071	-0.502	-0.639
1790	-0.533	-0.052	-1.013	-0.501	-0.599
1791	-0.516	-0.015	-0.957	-0.498	-0.552
1792	-0.495	0.026	-0.93	-0.493	-0.495
1793	-0.468	0.053	-0.913	-0.488	-0.439
1794	-0.444	0.07	-0.895	-0.488	-0.419
1795	-0.423	0.083	-0.888	-0.489	-0.432
1796	-0.4	0.094	-0.874	-0.476	-0.436
1797	-0.392	0.091	-0.863	-0.474	-0.44
1798	-0.407	0.065	-0.886	-0.485	-0.451
1799	-0.421	0.037	-0.907	-0.494	-0.454
1800	-0.409	0.035	-0.896	-0.499	-0.467
1801	-0.394	0.049	-0.88	-0.511	-0.493
1802	-0.394	0.067	-0.863	-0.5	-0.474
1803	-0.416	0.072	-0.863	-0.477	-0.421
1804	-0.459	0.046	-0.919	-0.487	-0.43
1805	-0.498	0.018	-0.997	-0.485	-0.458
1806	-0.511	0.001	-1.056	-0.45	-0.448
1807	-0.525	-0.036	-1.1	-0.443	-0.449
1808	-0.555	-0.08	-1.115	-0.471	-0.44
1809	-0.586	-0.11	-1.107	-0.513	-0.405
1810	-0.608	-0.127	-1.112	-0.598	-0.441
1811	-0.609	-0.119	-1.115	-0.684	-0.514
1812	-0.589	-0.091	-1.107	-0.714	-0.521
1813	-0.571	-0.077	-1.101	-0.723	-0.493
1814	-0.563	-0.079	-1.079	-0.735	-0.468
1815	-0.548	-0.069	-1.059	-0.736	-0.427
1816	-0.529	-0.047	-1.056	-0.732	-0.4
1817	-0.529	-0.04	-1.053	-0.714	-0.395
1818	-0.546	-0.055	-1.055	-0.689	-0.408
1819	-0.568	-0.073	-1.069	-0.69	-0.481
1820	-0.567	-0.068	-1.052	-0.688	-0.562
1821	-0.513	-0.023	-0.977	-0.653	-0.57
1822	-0.429	0.044	-0.902	-0.622	-0.552
1823	-0.357	0.088	-0.851	-0.584	-0.526
1824	-0.31	0.096	-0.823	-0.501	-0.456
1825	-0.294	0.095	-0.841	-0.412	-0.395
1826	-0.3	0.112	-0.887	-0.341	-0.363
1827	-0.316	0.147	-0.909	-0.292	-0.339
1828	-0.335	0.174	-0.895	-0.28	-0.335
1829	-0.366	0.159	-0.88	-0.305	-0.375
1830	-0.394	0.119	-0.861	-0.338	-0.43
1831	-0.416	0.089	-0.864	-0.366	-0.46
1832	-0.437	0.071	-0.927	-0.406	-0.467
1833	-0.463	0.049	-1.009	-0.465	-0.468
1834	-0.498	0.003	-1.078	-0.542	-0.488
1835	-0.551	-0.082	-1.142	-0.628	-0.538
1836	-0.625	-0.183	-1.196	-0.716	-0.634
1837	-0.684	-0.242	-1.221	-0.773	-0.732
1838	-0.719	-0.242	-1.234	-0.786	-0.765
1839	-0.733	-0.208	-1.24	-0.772	-0.736
1840	-0.707	-0.159	-1.204	-0.751	-0.678
1841	-0.657	-0.114	-1.15	-0.748	-0.634
1842	-0.606	-0.071	-1.087	-0.735	-0.59
1843	-0.538	-0.023	-0.984	-0.671	-0.503
1844	-0.477	0.02	-0.87	-0.582	-0.392
1845	-0.438	0.053	-0.806	-0.501	-0.291
1846	-0.396	0.075	-0.79	-0.427	-0.187
1847	-0.355	0.076	-0.8	-0.383	-0.165
1848	-0.338	0.071	-0.831	-0.381	-0.282
1849	-0.339	0.07	-0.861	-0.389	-0.427
1850	-0.356	0.066	-0.879	-0.398	-0.537	-0.482
1851	-0.38	0.078	-0.882	-0.396	-0.549	-0.185
1852	-0.385	0.103	-0.874	-0.382	-0.412	-0.224
1853	-0.371	0.118	-0.864	-0.386	-0.263	-0.330
1854	-0.356	0.112	-0.848	-0.435	-0.254	0.028
1855	-0.349	0.103	-0.845	-0.505	-0.331	-0.404
1856	-0.344	0.104	-0.852	-0.54	-0.382	-0.544
1857	-0.347	0.103	-0.845	-0.529	-0.371	-0.386
1858	-0.349	0.106	-0.813	-0.478	-0.295	-0.319
1859	-0.347	0.105	-0.784	-0.418	-0.271	0.025
1860	-0.352	0.096	-0.773	-0.401	-0.318	-0.507
1861	-0.359	0.085	-0.786	-0.433	-0.36	-0.319
1862	-0.36	0.081	-0.813	-0.483	-0.401	-0.686
1863	-0.358	0.074	-0.833	-0.52	-0.373	0.128
1864	-0.36	0.068	-0.853	-0.544	-0.325	-0.706
1865	-0.36	0.078	-0.875	-0.55	-0.334	-0.219
1866	-0.355	0.093	-0.894	-0.536	-0.347	-0.245
1867	-0.35	0.107	-0.892	-0.517	-0.298	-0.483
1868	-0.361	0.101	-0.878	-0.502	-0.282	-0.216
1869	-0.396	0.074	-0.874	-0.496	-0.311	-0.213
1870	-0.43	0.055	-0.867	-0.491	-0.314	-0.326
1871	-0.444	0.053	-0.857	-0.496	-0.313	-0.508
1872	-0.431	0.06	-0.852	-0.498	-0.323	-0.185
1873	-0.399	0.066	-0.853	-0.493	-0.381	-0.365
1874	-0.37	0.076	-0.853	-0.483	-0.476	-0.255
1875	-0.355	0.095	-0.851	-0.452	-0.509	-0.874
1876	-0.338	0.129	-0.829	-0.401	-0.418	-0.446
1877	-0.328	0.157	-0.793	-0.363	-0.274	-0.227
1878	-0.351	0.143	-0.803	-0.398	-0.176	0.146
1879	-0.387	0.096	-0.842	-0.493	-0.191	-0.384
1880	-0.403	0.059	-0.862	-0.579	-0.281	-0.350
1881	-0.399	0.06	-0.855	-0.614	-0.369	-0.406
1882	-0.381	0.089	-0.827	-0.615	-0.434	-0.250
1883	-0.362	0.131	-0.821	-0.601	-0.506	-0.556
1884	-0.365	0.155	-0.859	-0.589	-0.573	-0.650
1885	-0.385	0.142	-0.897	-0.589	-0.603	-0.645
1886	-0.399	0.101	-0.91	-0.59	-0.588	-0.502
1887	-0.41	0.063	-0.906	-0.576	-0.525	-0.472
1888	-0.407	0.052	-0.879	-0.559	-0.459	-0.642
1889	-0.383	0.078	-0.842	-0.548	-0.423	-0.331
1890	-0.347	0.133	-0.811	-0.519	-0.435	-0.330
1891	-0.318	0.17	-0.782	-0.481	-0.479	-0.511
1892	-0.32	0.146	-0.791	-0.459	-0.531	-0.572
1893	-0.345	0.096	-0.837	-0.449	-0.551	-0.684
1894	-0.355	0.087	-0.856	-0.44	-0.506	-0.300
1895	-0.342	0.112	-0.836	-0.402	-0.431	-0.545
1896	-0.317	0.144	-0.797	-0.348	-0.375	-0.353
1897	-0.303	0.17	-0.771	-0.332	-0.337	-0.306
1898	-0.308	0.181	-0.774	-0.339	-0.269	-0.312
1899	-0.325	0.179	-0.797	-0.339	-0.21	-0.241
1900	-0.348	0.172	-0.821	-0.364	-0.21	-0.147
1901	-0.372	0.147	-0.837	-0.414	-0.255	-0.172
1902	-0.382	0.105	-0.845	-0.453	-0.349	-0.449
1903	-0.378	0.08	-0.839	-0.503	-0.419	-0.398
1904	-0.363	0.089	-0.826	-0.552	-0.421	-0.509
1905	-0.347	0.117	-0.821	-0.541	-0.413	-0.400
1906	-0.352	0.137	-0.83	-0.466	-0.427	-0.199
1907	-0.379	0.123	-0.849	-0.393	-0.447	-0.653
1908	-0.395	0.102	-0.856	-0.343	-0.449	-0.459
1909	-0.391	0.115	-0.851	-0.305	-0.434	-0.434
1910	-0.38	0.141	-0.849	-0.311	-0.416	-0.310
1911	-0.364	0.158	-0.848	-0.35	-0.412	-0.372
1912	-0.343	0.182	-0.827	-0.355	-0.385	-0.571
1913	-0.318	0.213	-0.789	-0.319	-0.312	-0.335
1914	-0.291	0.223	-0.762	-0.293	-0.258	-0.133
1915	-0.265	0.234	-0.755	-0.26	-0.284	-0.183
1916	-0.25	0.243	-0.76	-0.231	-0.384	-0.395
1917	-0.227	0.243	-0.738	-0.229	-0.49	-0.691
1918	-0.182	0.274	-0.669	-0.218	-0.493	-0.400
1919	-0.13	0.346	-0.597	-0.17	-0.371	-0.406
1920	-0.095	0.409	-0.552	-0.111	-0.232	-0.275
1921	-0.09	0.43	-0.541	-0.068	-0.168	0.018
1922	-0.094	0.429	-0.548	-0.026	-0.168	-0.244
1923	-0.103	0.408	-0.559	0.006	-0.178	-0.183
1924	-0.116	0.38	-0.57	0.025	-0.172	-0.280
1925	-0.126	0.366	-0.596	0.032	-0.126	-0.067
1926	-0.155	0.338	-0.65	0.01	-0.107	-0.025
1927	-0.208	0.271	-0.714	-0.041	-0.16	-0.180
1928	-0.244	0.211	-0.748	-0.092	-0.214	-0.149
1929	-0.257	0.186	-0.746	-0.126	-0.198	-0.462
1930	-0.257	0.189	-0.718	-0.135	-0.144	-0.020
1931	-0.23	0.224	-0.67	-0.109	-0.102	0.011
1932	-0.194	0.283	-0.63	-0.077	-0.068	-0.036
1933	-0.175	0.311	-0.625	-0.087	-0.081	-0.327
1934	-0.155	0.32	-0.622	-0.105	-0.106	0.092
1935	-0.131	0.363	-0.603	-0.079	-0.068	-0.091
1936	-0.121	0.418	-0.592	-0.012	0.019	-0.060
1937	-0.107	0.471	-0.58	0.094	0.086	0.041
1938	-0.083	0.515	-0.582	0.18	0.124	0.260
1939	-0.055	0.528	-0.6	0.183	0.12	0.155
1940	-0.019	0.509	-0.608	0.129	0.054	-0.032
1941	0.013	0.499	-0.583	0.08	0.003	0.009
1942	0.03	0.505	-0.534	0.06	0.005	-0.067
1943	0.034	0.5	-0.486	0.068	0.015	0.080
1944	0.024	0.487	-0.462	0.062	0.009	0.132
1945	0.006	0.481	-0.47	0.027	0.001	-0.173
1946	-0.015	0.491	-0.5	-0.011	0.008	0.027
1947	-0.031	0.504	-0.528	-0.046	0.016	0.020
1948	-0.032	0.507	-0.531	-0.068	-0.004	0.089
1949	-0.027	0.486	-0.515	-0.072	-0.069	-0.019
1950	-0.025	0.466	-0.488	-0.058	-0.112	-0.295
1951	-0.02	0.477	-0.455	-0.015	-0.086	-0.073
1952	-0.008	0.5	-0.432	0.041	-0.02	-0.042
1953	0.009	0.528	-0.423	0.091	0.005	0.200
1954	0.049	0.565	-0.401	0.152	-0.081	-0.151
1955	0.1	0.584	-0.37	0.194	-0.185	-0.126
1956	0.122	0.581	-0.352	0.194	-0.207	-0.450
1957	0.117	0.579	-0.354	0.192	-0.144	-0.078
1958	0.084	0.551	-0.38	0.17	-0.048	0.093
1959	0.03	0.508	-0.425	0.128	0.025	-0.002
1960	-0.016	0.496	-0.473	0.098	0.055	-0.020
1961	-0.028	0.492	-0.507	0.099	0.056	0.053
1962	-0.022	0.468	-0.537	0.142	0.025	0.062
1963	-0.035	0.421	-0.573	0.194	-0.052	0.088
1964	-0.067	0.367	-0.605	0.2	-0.134	-0.284
1965	-0.101	0.331	-0.608	0.151	-0.183	-0.260
1966	-0.132	0.317	-0.59	0.065	-0.195	-0.113
1967	-0.147	0.323	-0.568	0.004	-0.175	-0.114
1968	-0.149	0.342	-0.561	0.01	-0.157	-0.203
1969	-0.161	0.351	-0.593	0.03	-0.185	-0.246
1970	-0.181	0.344	-0.651	0.027	-0.208	-0.105
1971	-0.184	0.335	-0.689	0.011	-0.183	-0.184
1972	-0.188	0.316	-0.695	-0.045	-0.146	-0.353
1973	-0.198	0.287	-0.694	-0.122	-0.132	0.133
1974	-0.189	0.277	-0.695	-0.15	-0.132	-0.256
1975	-0.155	0.298	-0.686	-0.125	-0.127	-0.003
1976	-0.097	0.353	-0.64	-0.046	-0.122	-0.367
1977	-0.007	0.441	-0.542	0.084	-0.088	0.100
1978	0.086	0.532	-0.412	0.189	-0.006	-0.041
1979	0.151	0.599	-0.295	0.227	0.088	0.055
1980	0.184	0.638	-0.228	0.232	0.148	0.081
1981	0.194	0.653	-0.204	0.246	0.197	0.399
1982	0.185	0.644	-0.207	0.282	0.193	-0.016
1983	0.166	0.625	-0.24	0.309	0.104	0.331
1984	0.15	0.604	-0.289	0.289	0.021	-0.064
1985	0.136	0.574	-0.323	0.225	0.021	-0.113
1986	0.125	0.552	-0.34	0.161	0.084	0.120
1987	0.113	0.55	-0.356	0.116	0.205	0.258
1988	0.11	0.559	-0.369	0.126	0.358	0.382
1989	0.105	0.563	-0.393	0.184	0.439	0.313
1990	0.09	0.575	-0.425	0.231	0.416	0.583
1991	0.072	0.592	-0.427	0.263	0.334	0.412
1992	0.052	0.589	-0.405	0.288	0.289	0.118
1993	0.044	0.57	-0.395	0.287	0.296	0.186
1994	0.072	0.562	-0.37	0.297	0.31	0.433
1995	0.114	0.579	-0.32	0.261	0.371	0.650
1996	0.169	0.614	-0.254	0.183	0.484	0.196
1997	0.241	0.669	-0.17	0.067	0.637	0.560
1998	0.328	0.745	-0.067	-0.09	0.832	0.934
